Taxon ID,Genome ID,Genome Name,Antibiotic,Resistant Phenotype,Measurement,Measurement Sign,Measurement Value,Measurement Unit,Laboratory Typing Method,Laboratory Typing Method Version,Laboratory Typing Platform,Vendor,Testing Standard,Testing Standard Year,Computational Method,Computational Method Version,Computational Method Performance,Evidence,Source,PubMed
624,"624.1902","Shigella sonnei strain 190803","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1313,"1313.38095","Streptococcus pneumoniae strain S523","erythromycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.955, F1 score:0.958, AUC:0.978","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35624","Staphylococcus aureus strain 99634_21","methicillin","Resistant",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1951","Shigella sonnei strain 195774","cefotaxime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.25963","Staphylococcus aureus strain 30600096","penicillin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.963, F1 score:0.964, AUC:0.979","Computational Method",,
624,"624.2071","Shigella sonnei strain 168325","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1991","Shigella sonnei strain 177418","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2084","Shigella sonnei strain 158945","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
287,"287.16517","Pseudomonas aeruginosa strain P8W","levofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.845, F1 score:0.852, AUC:0.898","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40363","Klebsiella pneumoniae strain MRSN740795","amikacin","Susceptible","==8","==","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40297","Klebsiella pneumoniae strain WHC9","cefoxitin","Susceptible",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40440","Klebsiella pneumoniae strain MRSN13761","meropenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40428","Klebsiella pneumoniae strain MRSN22232","cefuroxime","Resistant",">=64",">=","64","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2101","Shigella sonnei strain 183599","cefpirome","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1921","Shigella sonnei strain 183741","tobramycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2024","Shigella sonnei strain 198257","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1947","Shigella sonnei strain 167015","streptomycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
590,"590.13332","Salmonella enterica SRR1525275","gentamicin",,">16",">","16","mg/L","broth microdilution",,"Sensititre","Thermo Scientific",,,,,,"Laboratory Method",,"30333126"
1280,"1280.21023","Staphylococcus aureus strain SA12","penicillin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.963, F1 score:0.964, AUC:0.979","Computational Method",,
624,"624.1957","Shigella sonnei strain 190572","ertapenem","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2202","Shigella sonnei strain 190573","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40337","Klebsiella pneumoniae strain P30-63","trimethoprim_sulfamethoxazole","Resistant",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1950","Shigella sonnei strain 159706","temocillin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40373","Klebsiella pneumoniae strain MRSN676980","ciprofloxacin","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2184","Shigella sonnei strain 190571","tobramycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2087","Shigella sonnei strain 193330","temocillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.39675","Klebsiella pneumoniae strain 11262 strain CVUAS 11262","cefepime","Susceptible",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2073","Shigella sonnei strain 161918","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2061","Shigella sonnei strain 149189","ertapenem","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40375","Klebsiella pneumoniae strain MRSN672476","cefpodoxime","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2041","Shigella sonnei strain 164655","azithromycin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40431","Klebsiella pneumoniae strain MRSN20522","levofloxacin","Susceptible","==1","==","1","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.477","Shigella sonnei strain 20031275_1361395","sulfonamides","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"22863732;29177089"
573,"573.40366","Klebsiella pneumoniae strain MRSN702325","tobramycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.33011","Staphylococcus aureus strain 208","tetracycline","Susceptible",,,,,"Computational Prediction","Accuracy:0.975, F1 score:0.974, AUC:0.986","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1933","Shigella sonnei strain 184495","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1765,"1765.420","Mycobacterium tuberculosis variant bovis strain Mb_wild_L2","amikacin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.907, F1 score:0.901, AUC:0.926","Computational Method",,
573,"573.40380","Klebsiella pneumoniae strain MRSN599975","meropenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.916, F1 score:0.922, AUC:0.949","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2169","Shigella sonnei strain 170443","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2135","Shigella sonnei strain 170365","ceftazidime","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.189","Shigella sonnei strain 20021122_1361394","sulfonamides","Resistant",,,,,,,,,,,,,,"Laboratory Method",,"22863732;29177089"
573,"573.40373","Klebsiella pneumoniae strain MRSN676980","tobramycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.33590","Staphylococcus aureus strain BP9","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40354","Klebsiella pneumoniae strain SCAID PHRX1-2021 (13/97) strain SCAID PHRX1-2021 (13/97) strain SCAID PHRX1-2021 (13/97)","ceftriaxone","Susceptible","==28","==","28","mm","disk diffusion","Disk difussion method in Mueller-Hinton Agar","Scan 500","Interscience","CLSI",,,,,,,
624,"624.318","Shigella sonnei strain 20062087_1361418","nalidixic acid","Susceptible",,,,,,,,,,,,,,"Laboratory Method",,"22863732;29177089"
1313,"1313.38119","Streptococcus pneumoniae strain S683","chloramphenicol","Susceptible",,,,,"Computational Prediction","Accuracy:0.938, F1 score:0.943, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2032","Shigella sonnei strain 158938","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.35682","Staphylococcus aureus strain 75075_2_1","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1924","Shigella sonnei strain 199912","gentamicin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40389","Klebsiella pneumoniae strain MRSN546733","levofloxacin","Susceptible","==1","==","1","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2094","Shigella sonnei strain 211124","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2052","Shigella sonnei strain 166176","tobramycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1961","Shigella sonnei strain 175548","gentamicin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1977","Shigella sonnei strain 206717","streptomycin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
287,"287.16551","Pseudomonas aeruginosa strain SCAID WND1-2021 (9/195) strain SCAID WND1-2021 (9/195) strain SCAID WND1-2021 (9/195)","ceftriaxone","Resistant","==12","==","12","mm","disk diffusion","Disk difussion method in Mueller-Hinton Agar","Scan 500","Interscience","CLSI",,,,,,,
624,"624.2199","Shigella sonnei strain 180540","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40404","Klebsiella pneumoniae strain MRSN414780","trimethoprim_sulfamethoxazole","Resistant",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40389","Klebsiella pneumoniae strain MRSN546733","tobramycin","Resistant",">=16",">=","16","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.27346","Klebsiella pneumoniae strain KZN_INI_KINF_24","ertapenem","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.956, F1 score:0.955, AUC:0.972","Computational Method",,
573,"573.39797","Klebsiella pneumoniae strain CVUAS 11463","cefoxitin","Susceptible",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.31245","Staphylococcus aureus strain 18/1-2 BHY","penicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.964, AUC:0.979","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2183","Shigella sonnei strain 151037","ciprofloxacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40424","Klebsiella pneumoniae strain MRSN25616","ceftriaxone","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2172","Shigella sonnei strain 178859","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40426","Klebsiella pneumoniae strain MRSN22265","nitrofurantoin","Resistant",">=512",">=","512","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2146","Shigella sonnei strain 206674","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2101","Shigella sonnei strain 183599","sulfonamides","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2181","Shigella sonnei strain 203669","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2131","Shigella sonnei strain 186560","nalidixic acid","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40275","Klebsiella pneumoniae strain K6310","cefepime","Susceptible",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2137","Shigella sonnei strain 195821","cefotaxime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40442","Klebsiella pneumoniae strain MRSN13726","amikacin","Susceptible","<=2","<=","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.27345","Klebsiella pneumoniae strain KZN_INI_KINF_91","sulfamethoxazole","Resistant","==1","==","1","mg/L",,"E-Test","Vitek","Biom�rieux","EUCAST",,,,,,,
573,"573.40276","Klebsiella pneumoniae strain K6500","ertapenem","Susceptible",,,,,"Computational Prediction","Accuracy:0.956, F1 score:0.955, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
1313,"1313.38060","Streptococcus pneumoniae strain SCAID PHRX1-2021","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.878, F1 score:0.884, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40330","Klebsiella pneumoniae strain GIMC1002:Kpn-3Ts64","tobramycin","Resistant",,,,,"Computational Prediction","Accuracy:0.882, F1 score:0.889, AUC:0.939","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.27349","Klebsiella pneumoniae strain KZN_INI_KINF_27","imipenem","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.931, F1 score:0.935, AUC:0.950","Computational Method",,
573,"573.20053","Klebsiella pneumoniae strain C14_15_09Ph","cefepime","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.697, F1 score:0.704, AUC:0.745","Computational Method",,
624,"624.2036","Shigella sonnei strain 149269","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.35729","Staphylococcus aureus strain SP134","erythromycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.959, F1 score:0.962, AUC:0.981","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35698","Staphylococcus aureus strain 71532_cf12","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.23324","Staphylococcus aureus strain GHA/LAMRSA/2016/6","trimethoprim/sulfamethoxazole","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.939, F1 score:0.956, AUC:0.974","Computational Method",,
1280,"1280.18085","Staphylococcus aureus strain NCTC9612","gentamicin","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.984, F1 score:0.984, AUC:0.980","Computational Method",,
573,"573.40270","Klebsiella pneumoniae strain PAC4_180130","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40389","Klebsiella pneumoniae strain MRSN546733","ciprofloxacin","Intermediate","==2","==","2","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.31243","Staphylococcus aureus strain 30412_155F202","trimethoprim/sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.939, F1 score:0.956, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40379","Klebsiella pneumoniae strain MRSN669448","levofloxacin","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
1280,"1280.25758","Staphylococcus aureus strain 49-069","gentamicin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.984, F1 score:0.984, AUC:0.980","Computational Method",,
624,"624.2179","Shigella sonnei strain 152343","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40439","Klebsiella pneumoniae strain MRSN14444","trimethoprim-sulfamethoxazole","Resistant",">=16/304",">=","16/304","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40364","Klebsiella pneumoniae strain MRSN731029","levofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.917, F1 score:0.927, AUC:0.961","AdaBoost Classifier","PATRIC",,,,,,,,
1773,"1773.26128","Mycobacterium tuberculosis strain OMICS/BPL/0046/19/SP","rifampin","Resistant",,,,,"Computational Prediction","Accuracy:0.831, F1 score:0.844, AUC:0.909","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1971","Shigella sonnei strain 171144","ertapenem","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2145","Shigella sonnei strain 164815","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40376","Klebsiella pneumoniae strain MRSN613682","levofloxacin","Resistant",">=8",">=","8","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40382","Klebsiella pneumoniae strain MRSN583141","ceftazidime","Resistant","==4","==","4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.31230","Klebsiella pneumoniae strain M-4-X3","cefoxitin","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.805, F1 score:0.796, AUC:0.864","Computational Method",,
1280,"1280.31232","Staphylococcus aureus strain NC LWH","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
1313,"1313.38072","Streptococcus pneumoniae strain S532","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.878, F1 score:0.884, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1934","Shigella sonnei strain 190808","nalidixic acid","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.31278","Staphylococcus aureus strain 21/11-5 LC","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1975","Shigella sonnei strain 182823","temocillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1313,"1313.38091","Streptococcus pneumoniae strain S558","beta-lactam","Resistant",,,,,"Computational Prediction","Accuracy:0.907, F1 score:0.910, AUC:0.972","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.38824","Klebsiella pneumoniae strain 239","tetracycline","Resistant",,,,,"Computational Prediction","Accuracy:0.795, F1 score:0.794, AUC:0.842","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40328","Klebsiella pneumoniae strain 39_20","ciprofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.32165","Klebsiella pneumoniae strain Q1449","ertapenem","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.956, F1 score:0.955, AUC:0.972","Computational Method",,
624,"624.1996","Shigella sonnei strain 164829","temocillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1773,"1773.26128","Mycobacterium tuberculosis strain OMICS/BPL/0046/19/SP","kanamycin","Resistant",,,,,"Computational Prediction","Accuracy:0.843, F1 score:0.838, AUC:0.905","AdaBoost Classifier","PATRIC",,,,,,,,
287,"287.16543","Pseudomonas aeruginosa strain SRRSH2790","levofloxacin","Resistant",,,,,"Computational Prediction","Accuracy:0.845, F1 score:0.852, AUC:0.898","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35700","Staphylococcus aureus strain 73078_5","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.977, F1 score:0.980, AUC:0.982","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40413","Klebsiella pneumoniae strain MRSN526410","cefepime","Resistant",,,,,"Computational Prediction","Accuracy:0.697, F1 score:0.704, AUC:0.745","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40376","Klebsiella pneumoniae strain MRSN613682","cefoxitin","Resistant",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40406","Klebsiella pneumoniae strain MRSN410359","ceftolozane-tazobactam","Susceptible","==1/4","==","1/4","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40325","Klebsiella pneumoniae strain K53","piperacillin_tazobactam","Resistant",,,,,"Computational Prediction","Accuracy:0.766, F1 score:0.759, AUC:0.825","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2150","Shigella sonnei strain 195634","amikacin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.37238","Klebsiella pneumoniae strain 11-2499 strain not applicable","trimethoprim/sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40437","Klebsiella pneumoniae strain MRSN15937","imipenem","Susceptible","==5","==","5","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40387","Klebsiella pneumoniae strain MRSN562722","ciprofloxacin","Susceptible",,,,,"Computational Prediction","Accuracy:0.909, F1 score:0.912, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1973","Shigella sonnei strain 208955","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2200","Shigella sonnei strain 208736","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.35676","Staphylococcus aureus strain 99634_20","tetracycline","Resistant",,,,,"Computational Prediction","Accuracy:0.975, F1 score:0.974, AUC:0.986","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1900","Shigella sonnei strain 151006","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.31239","Staphylococcus aureus strain 27/4-18 BHY","methicillin","Susceptible",,,,,"Computational Prediction","Accuracy:0.989, F1 score:0.989, AUC:0.994","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1947","Shigella sonnei strain 167015","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1905","Shigella sonnei strain 182835","cefoxitin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1895","Shigella sonnei strain 196999","nalidixic acid","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2038","Shigella sonnei strain 201525","cefotaxime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40359","Klebsiella pneumoniae strain MRSN750999","cefuroxime","Susceptible","<=1","<=","1","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.40431","Klebsiella pneumoniae strain MRSN20522","meropenem","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
624,"624.2018","Shigella sonnei strain 166180","nalidixic acid","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2007","Shigella sonnei strain 176303","ampicillin","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2186","Shigella sonnei strain 203686","ampicillin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40418","Klebsiella pneumoniae strain MRSN28866","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.861, F1 score:0.865, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.1922","Shigella sonnei strain 194199","nalidixic acid","r",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.2087","Shigella sonnei strain 193330","chloramphenicol","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
1280,"1280.31265","Staphylococcus aureus strain 27195_175F313","clindamycin","Susceptible",,,,,"Computational Prediction","Accuracy:0.963, F1 score:0.965, AUC:0.977","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.35663","Staphylococcus aureus strain 60563-10-2","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.939, F1 score:0.956, AUC:0.974","AdaBoost Classifier","PATRIC",,,,,,,,
624,"624.2184","Shigella sonnei strain 190571","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.32446","Klebsiella pneumoniae strain ME30","cefepime","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.697, F1 score:0.704, AUC:0.745","Computational Method",,
1313,"1313.38120","Streptococcus pneumoniae strain PP5","trimethoprim_sulfamethoxazole","Susceptible",,,,,"Computational Prediction","Accuracy:0.878, F1 score:0.884, AUC:0.947","AdaBoost Classifier","PATRIC",,,,,,,,
573,"573.40291","Klebsiella pneumoniae strain F726925","cefoxitin","Resistant",,,,,"Computational Prediction","Accuracy:0.805, F1 score:0.796, AUC:0.864","AdaBoost Classifier","PATRIC",,,,,,,,
1280,"1280.23326","Staphylococcus aureus strain GHA/LAMRSA/2016/4","gentamicin","Resistant",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.984, F1 score:0.984, AUC:0.980","Computational Method",,
573,"573.40366","Klebsiella pneumoniae strain MRSN702325","meropenem","Susceptible","<=25","<=","25","mg/L","MIC",,"Vitek",,"missing",,,,,,,
573,"573.32181","Klebsiella pneumoniae strain SAKP02","aztreonam","Susceptible",,,,,,,,"PATRIC",,,"AdaBoost Classifier",,"Accuracy:0.680, F1 score:0.752, AUC:0.735","Computational Method",,
624,"624.1905","Shigella sonnei strain 182835","amikacin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.23119","Klebsiella pneumoniae strain PN97","meropenem","Susceptible",,,,,,,,,,,"AdaBoost Classifier",,"Accuracy:0.916, F1 score:0.922, AUC:0.949","Computational Method",,
624,"624.2010","Shigella sonnei strain 176302","ceftazidime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1929","Shigella sonnei strain 209721","cefotaxime","Susceptible",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1884","Shigella sonnei strain 155599","gentamicin","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
624,"624.1964","Shigella sonnei strain 205583","trimethoprim","Resistant",,,,,"agar dilution",,,,"EUCAST",2017,,,,"Laboratory Method",,"28591819"
573,"573.40299","Klebsiella pneumoniae strain WHC151","gentamicin","Susceptible",,,,,"Computational Prediction","Accuracy:0.863, F1 score:0.863, AUC:0.930","AdaBoost Classifier","PATRIC",,,,,,,,
